runId,rawFile,seedId,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,rowCount,durationHours,runCompleted,usedForScenarioStats,duplicateSeedPolicy,metricScope,populationInitial,populationFinal,populationMin,populationMax,populationConstant,I1Peak,I1PeakTime,I2Peak,I2PeakTime,totalInfectedPeak,totalInfectedPeakTime,EPeak,EPeakTime,G1Peak,G1PeakTime,G2Peak,G2PeakTime,cumulativeInfectedPersonHours_right,cumulativeInfectedPersonHours_trapezoid,finalS,finalE,finalI1,finalI2,finalG1,finalG2,finalR,anylogicSummaryAvailable
M1_T30_ontrue_offtrue_seed6_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326972978,raw_timeseries_M1_T30_ontrue_offtrue_seed6_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781326972978.csv,6,1,30.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,922,5,0,0,922,5,585,2,0,0,0,0,5002,5002,433,0,0,0,0,0,567,true
M1_T30_ontrue_offtrue_seed7_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327019865,raw_timeseries_M1_T30_ontrue_offtrue_seed7_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327019865.csv,7,1,30.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,933,5,0,0,933,5,613,2,0,0,0,0,5025,5025,443,0,0,0,0,0,557,true
M1_T30_ontrue_offtrue_seed7_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327035906,raw_timeseries_M1_T30_ontrue_offtrue_seed7_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327035906.csv,7,1,30.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,933,5,0,0,933,5,613,2,0,0,0,0,5025,5025,443,0,0,0,0,0,557,true
M1_T30_ontrue_offtrue_seed8_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327082724,raw_timeseries_M1_T30_ontrue_offtrue_seed8_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327082724.csv,8,1,30.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,934,5,0,0,934,5,602,2,0,0,0,0,5124,5124,453,0,0,0,0,0,547,true
M1_T30_ontrue_offtrue_seed8_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327099588,raw_timeseries_M1_T30_ontrue_offtrue_seed8_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327099588.csv,8,1,30.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,934,5,0,0,934,5,602,2,0,0,0,0,5124,5124,453,0,0,0,0,0,547,true
M1_T30_ontrue_offtrue_seed9_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327146538,raw_timeseries_M1_T30_ontrue_offtrue_seed9_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327146538.csv,9,1,30.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,938,5,0,0,938,5,609,2,0,0,0,0,5036,5036,466,0,0,0,0,0,534,true
M1_T30_ontrue_offtrue_seed9_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327163521,raw_timeseries_M1_T30_ontrue_offtrue_seed9_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781327163521.csv,9,1,30.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,938,5,0,0,938,5,609,2,0,0,0,0,5036,5036,466,0,0,0,0,0,534,true
M1_T60_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329208717,raw_timeseries_M1_T60_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329208717.csv,10,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,946,5,0,0,946,5,626,2,0,0,0,0,5036,5036,428,0,0,0,0,0,572,true
M1_T60_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329225264,raw_timeseries_M1_T60_ontrue_offtrue_seed10_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329225264.csv,10,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,946,5,0,0,946,5,626,2,0,0,0,0,5036,5036,428,0,0,0,0,0,572,true
M1_T60_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329275607,raw_timeseries_M1_T60_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329275607.csv,11,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,931,5,0,0,931,5,588,2,0,0,0,0,4970,4970,450,0,0,0,0,0,550,true
M1_T60_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329292449,raw_timeseries_M1_T60_ontrue_offtrue_seed11_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329292449.csv,11,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,931,5,0,0,931,5,588,2,0,0,0,0,4970,4970,450,0,0,0,0,0,550,true
M1_T60_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329342426,raw_timeseries_M1_T60_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329342426.csv,12,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,934,5,0,0,934,5,610,2,0,0,0,0,5051,5051,454,0,0,0,0,0,546,true
M1_T60_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329358871,raw_timeseries_M1_T60_ontrue_offtrue_seed12_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329358871.csv,12,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,934,5,0,0,934,5,610,2,0,0,0,0,5051,5051,454,0,0,0,0,0,546,true
M1_T60_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329408549,raw_timeseries_M1_T60_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329408549.csv,13,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,942,5,0,0,942,5,606,2,0,0,0,0,4946,4946,463,0,0,0,0,0,537,true
M1_T60_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329424831,raw_timeseries_M1_T60_ontrue_offtrue_seed13_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329424831.csv,13,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,942,5,0,0,942,5,606,2,0,0,0,0,4946,4946,463,0,0,0,0,0,537,true
M1_T60_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329474938,raw_timeseries_M1_T60_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329474938.csv,14,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,934,5,0,0,934,5,596,2,0,0,0,0,4979,4979,425,0,0,0,0,0,575,true
M1_T60_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329491414,raw_timeseries_M1_T60_ontrue_offtrue_seed14_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329491414.csv,14,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,934,5,0,0,934,5,596,2,0,0,0,0,4979,4979,425,0,0,0,0,0,575,true
M1_T60_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329542840,raw_timeseries_M1_T60_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329542840.csv,15,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,939,5,0,0,939,5,609,2,0,0,0,0,4988,4988,460,0,0,0,0,0,540,true
M1_T60_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329559319,raw_timeseries_M1_T60_ontrue_offtrue_seed15_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329559319.csv,15,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,939,5,0,0,939,5,609,2,0,0,0,0,4988,4988,460,0,0,0,0,0,540,true
M1_T60_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329609747,raw_timeseries_M1_T60_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329609747.csv,16,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,940,5,0,0,940,5,592,2,0,0,0,0,5032,5032,445,0,0,0,0,0,555,true
M1_T60_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329626418,raw_timeseries_M1_T60_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329626418.csv,16,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,940,5,0,0,940,5,592,2,0,0,0,0,5032,5032,445,0,0,0,0,0,555,true
M1_T60_ontrue_offtrue_seed17_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329680720,raw_timeseries_M1_T60_ontrue_offtrue_seed17_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329680720.csv,17,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,934,5,0,0,934,5,596,2,0,0,0,0,4997,4997,446,0,0,0,0,0,554,true
M1_T60_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329752880,raw_timeseries_M1_T60_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329752880.csv,18,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,935,5,0,0,935,5,586,2,0,0,0,0,4967,4967,436,0,0,0,0,0,564,true
M1_T60_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329771053,raw_timeseries_M1_T60_ontrue_offtrue_seed18_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329771053.csv,18,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,935,5,0,0,935,5,586,2,0,0,0,0,4967,4967,436,0,0,0,0,0,564,true
M1_T60_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329831189,raw_timeseries_M1_T60_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329831189.csv,19,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,929,5,0,0,929,5,610,2,0,0,0,0,4990,4990,452,0,0,0,0,0,548,true
M1_T60_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329848783,raw_timeseries_M1_T60_ontrue_offtrue_seed19_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329848783.csv,19,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,929,5,0,0,929,5,610,2,0,0,0,0,4990,4990,452,0,0,0,0,0,548,true
M1_T60_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328595960,raw_timeseries_M1_T60_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328595960.csv,1,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,937,5,0,0,937,5,588,2,0,0,0,0,4918,4918,430,0,0,0,0,0,570,true
M1_T60_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328612692,raw_timeseries_M1_T60_ontrue_offtrue_seed1_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781328612692.csv,1,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,937,5,0,0,937,5,588,2,0,0,0,0,4918,4918,430,0,0,0,0,0,570,true
M1_T60_ontrue_offtrue_seed20_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329903560,raw_timeseries_M1_T60_ontrue_offtrue_seed20_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329903560.csv,20,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,929,5,0,0,929,5,588,2,0,0,0,0,5022,5022,422,0,0,0,0,0,578,true
M1_T60_ontrue_offtrue_seed20_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329922000,raw_timeseries_M1_T60_ontrue_offtrue_seed20_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329922000.csv,20,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,929,5,0,0,929,5,588,2,0,0,0,0,5022,5022,422,0,0,0,0,0,578,true
M1_T60_ontrue_offtrue_seed21_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329978600,raw_timeseries_M1_T60_ontrue_offtrue_seed21_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329978600.csv,21,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,940,5,0,0,940,5,612,2,0,0,0,0,4931,4931,424,0,0,0,0,0,576,true
M1_T60_ontrue_offtrue_seed21_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329994931,raw_timeseries_M1_T60_ontrue_offtrue_seed21_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781329994931.csv,21,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,940,5,0,0,940,5,612,2,0,0,0,0,4931,4931,424,0,0,0,0,0,576,true
M1_T60_ontrue_offtrue_seed22_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332136059,raw_timeseries_M1_T60_ontrue_offtrue_seed22_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332136059.csv,22,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,941,5,0,0,941,5,601,2,0,0,0,0,4995,4995,442,0,0,0,0,0,558,true
M1_T60_ontrue_offtrue_seed22_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332152846,raw_timeseries_M1_T60_ontrue_offtrue_seed22_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332152846.csv,22,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,941,5,0,0,941,5,601,2,0,0,0,0,4995,4995,442,0,0,0,0,0,558,true
M1_T60_ontrue_offtrue_seed23_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332203923,raw_timeseries_M1_T60_ontrue_offtrue_seed23_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332203923.csv,23,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,944,5,0,0,944,5,578,2,0,0,0,0,5101,5101,431,0,0,0,0,0,569,true
M1_T60_ontrue_offtrue_seed23_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332221028,raw_timeseries_M1_T60_ontrue_offtrue_seed23_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332221028.csv,23,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,944,5,0,0,944,5,578,2,0,0,0,0,5101,5101,431,0,0,0,0,0,569,true
M1_T60_ontrue_offtrue_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332271382,raw_timeseries_M1_T60_ontrue_offtrue_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332271382.csv,24,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,928,5,0,0,928,5,569,2,0,0,0,0,4851,4851,438,0,0,0,0,0,562,true
M1_T60_ontrue_offtrue_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332288715,raw_timeseries_M1_T60_ontrue_offtrue_seed24_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332288715.csv,24,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,928,5,0,0,928,5,569,2,0,0,0,0,4851,4851,438,0,0,0,0,0,562,true
M1_T60_ontrue_offtrue_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332341107,raw_timeseries_M1_T60_ontrue_offtrue_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332341107.csv,25,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,941,5,0,0,941,5,606,2,0,0,0,0,4980,4980,431,0,0,0,0,0,569,true
M1_T60_ontrue_offtrue_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332357775,raw_timeseries_M1_T60_ontrue_offtrue_seed25_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332357775.csv,25,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,941,5,0,0,941,5,606,2,0,0,0,0,4980,4980,431,0,0,0,0,0,569,true
M1_T60_ontrue_offtrue_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332409542,raw_timeseries_M1_T60_ontrue_offtrue_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332409542.csv,26,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,942,5,0,0,942,5,611,2,0,0,0,0,5028,5028,439,0,0,0,0,0,561,true
M1_T60_ontrue_offtrue_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332427048,raw_timeseries_M1_T60_ontrue_offtrue_seed26_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332427048.csv,26,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,942,5,0,0,942,5,611,2,0,0,0,0,5028,5028,439,0,0,0,0,0,561,true
M1_T60_ontrue_offtrue_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332478977,raw_timeseries_M1_T60_ontrue_offtrue_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332478977.csv,27,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,944,5,0,0,944,5,600,2,0,0,0,0,5019,5019,436,0,0,0,0,0,564,true
M1_T60_ontrue_offtrue_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332496294,raw_timeseries_M1_T60_ontrue_offtrue_seed27_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332496294.csv,27,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,944,5,0,0,944,5,600,2,0,0,0,0,5019,5019,436,0,0,0,0,0,564,true
M1_T60_ontrue_offtrue_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332547702,raw_timeseries_M1_T60_ontrue_offtrue_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332547702.csv,28,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,933,5,0,0,933,5,588,2,0,0,0,0,4990,4990,440,0,0,0,0,0,560,true
M1_T60_ontrue_offtrue_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332565554,raw_timeseries_M1_T60_ontrue_offtrue_seed28_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332565554.csv,28,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,933,5,0,0,933,5,588,2,0,0,0,0,4990,4990,440,0,0,0,0,0,560,true
M1_T60_ontrue_offtrue_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332617521,raw_timeseries_M1_T60_ontrue_offtrue_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332617521.csv,29,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,931,5,0,0,931,5,594,2,0,0,0,0,5024,5024,437,0,0,0,0,0,563,true
M1_T60_ontrue_offtrue_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332635235,raw_timeseries_M1_T60_ontrue_offtrue_seed29_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781332635235.csv,29,1,60.0,true,true,0,10,0.0,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,931,5,0,0,931,5,594,2,0,0,0,0,5024,5024,437,0,0,0,0,0,563,true
